,Time,T2s_1s,W10s_1s,Wds_1s
223,2018-03-14 14:00:00,17.93335,1.9894133,197.35872
224,2018-03-20 02:00:00,13.833649,1.1390616,315.6989
225,2018-03-26 07:00:00,7.7838135,1.1884218,250.927
226,2018-03-26 18:00:00,16.327759,8.285385,12.822845
227,2018-03-07 04:00:00,12.669739,3.3630643,109.02611
228,2018-03-13 09:00:00,12.327301,2.7052503,334.22943
229,2018-03-10 12:00:00,11.148102,6.382682,326.28723
230,2018-03-02 23:00:00,14.69635,9.008741,346.89178
231,2018-03-23 21:00:00,17.467316,10.249364,10.97464
232,2018-03-09 19:00:00,19.601166,3.9464943,348.28387
233,2018-03-26 09:00:00,7.358307,0.12562557,313.2018
234,2018-03-17 08:00:00,13.522125,2.6082234,176.93394
235,2018-03-05 15:00:00,18.369385,2.9467962,332.3885
236,2018-03-07 07:00:00,10.029968,0.8168474,222.88367
237,2018-03-09 21:00:00,18.196442,1.5412825,332.85135
238,2018-03-09 14:00:00,15.094391,1.2158747,217.21564
239,2018-03-22 16:00:00,20.680634,5.231998,356.8686
240,2018-03-19 00:00:00,15.850861,9.376807,4.6705627
241,2018-03-08 16:00:00,18.00412,8.166567,7.3706665
242,2018-03-27 12:00:00,10.141663,1.091796,201.9715
243,2018-03-19 16:00:00,16.196045,6.2036276,180.79518
244,2018-03-09 03:00:00,14.317749,1.4327544,326.9542
245,2018-03-11 23:00:00,15.596252,8.130623,5.7297974
246,2018-03-04 14:00:00,17.213715,7.7373424,359.95422
247,2018-03-09 06:00:00,12.019531,2.0700476,246.74855
248,2018-03-09 05:00:00,13.168488,2.5911405,355.25125
249,2018-03-12 07:00:00,13.083374,1.1783423,230.6625
250,2018-03-24 13:00:00,15.746674,2.2860687,193.44992
251,2018-03-26 02:00:00,9.809723,0.48426384,195.70493
252,2018-03-08 15:00:00,18.156036,6.917395,353.76596
253,2018-03-02 10:00:00,10.510925,0.3844117,88.536865
254,2018-03-27 21:00:00,15.160034,7.784639,7.728546
255,2018-03-09 17:00:00,18.708801,6.1287293,10.265717
256,2018-03-10 05:00:00,13.091644,0.37066692,157.23828
257,2018-03-08 02:00:00,12.929596,4.0988207,348.33127
258,2018-03-05 23:00:00,14.945923,6.278219,0.13705444
259,2018-03-25 17:00:00,16.254639,7.3645697,193.94391
260,2018-03-01 08:00:00,10.5841675,1.8598442,60.374237
261,2018-03-07 22:00:00,15.692108,6.4412956,7.573517
262,2018-03-24 08:00:00,13.080841,3.616744,8.434296
263,2018-03-17 00:00:00,16.453003,5.6651607,359.68597
264,2018-03-22 11:00:00,12.883026,3.0709538,16.987518
265,2018-03-17 04:00:00,14.822784,4.8712626,355.93292
266,2018-03-15 16:00:00,21.06961,8.190036,3.526245
267,2018-03-18 13:00:00,18.282837,3.1857655,330.31903
268,2018-03-15 06:00:00,14.873657,3.247337,2.759491
269,2018-03-06 09:00:00,12.429138,1.6291877,169.75594
270,2018-03-14 09:00:00,13.893311,1.4794376,88.29692
271,2018-03-02 07:00:00,12.027069,0.9076815,76.55679
272,2018-03-08 08:00:00,10.792694,1.8186737,196.43007
273,2018-03-25 07:00:00,12.466766,2.3987706,146.04128
274,2018-03-21 13:00:00,12.024445,1.6115915,191.85574
275,2018-03-20 11:00:00,11.16571,0.7706088,41.397522
276,2018-03-21 04:00:00,13.024628,6.211026,350.63437
277,2018-03-10 17:00:00,19.187744,4.031569,348.60226
278,2018-03-01 11:00:00,10.434692,1.0707722,263.48892
279,2018-03-11 17:00:00,21.404022,5.165785,342.51947
280,2018-03-21 14:00:00,12.547638,1.7722144,195.76117
281,2018-03-12 21:00:00,19.899109,1.9565294,229.47098
282,2018-03-14 20:00:00,19.824799,10.1680975,11.120941
283,2018-03-23 18:00:00,19.50055,11.878874,9.869385
284,2018-03-15 02:00:00,14.695129,8.052186,332.86404
285,2018-03-23 22:00:00,16.820587,8.399841,9.453796
286,2018-03-11 04:00:00,13.965271,5.9161844,10.02066
287,2018-03-24 22:00:00,16.452362,8.764353,7.5132446
288,2018-03-12 08:00:00,12.102051,1.1488897,64.32001
289,2018-03-01 06:00:00,11.093414,1.6484305,188.94295
290,2018-03-04 13:00:00,15.014404,7.1574264,338.96146
291,2018-03-10 08:00:00,12.49176,1.2009078,299.15613
292,2018-03-08 13:00:00,15.638916,0.974968,89.594864
293,2018-03-02 18:00:00,20.147186,3.8867807,327.16476
294,2018-03-04 12:00:00,14.447815,7.495206,340.79065
295,2018-03-26 16:00:00,16.729004,0.9794219,197.93839
296,2018-03-01 07:00:00,10.777069,1.6230932,326.85898
